Date,Time,Open,High,Low,Close,Volume
2018.04.13,00:00,11624,11627,11603,11621,3247
2018.04.16,00:00,11617,11625,11585,11587,3050
2018.04.17,00:00,11586,11607,11570,11598,2944
2018.04.18,00:00,11597,11632,11595,11610,3297
2018.04.19,00:00,11610,11658,11600,11650,3661
2018.04.20,00:00,11649,11705,11649,11693,3354
2018.04.23,00:00,11697,11758,11693,11753,3250
2018.04.24,00:00,11753,11769,11739,11745,3640
2018.04.25,00:00,11745,11788,11741,11786,3283
2018.04.26,00:00,11785,11805,11756,11799,3843
2018.04.27,00:00,11798,11841,11792,11807,3496
2018.04.30,00:00,11809,11842,11806,11835,3520
2018.05.01,00:00,11834,11902,11831,11894,3307
2018.05.02,00:00,11893,11916,11867,11906,4273
2018.05.03,00:00,11905,11910,11872,11879,4282
2018.05.04,00:00,11878,11915,11866,11887,3679
2018.05.07,00:00,11886,11918,11877,11896,3530
2018.05.08,00:00,11895,11946,11886,11925,3828
2018.05.09,00:00,11924,11960,11917,11937,3726
2018.05.10,00:00,11937,11943,11896,11905,4516
2018.05.11,00:00,11904,11912,11874,11894,3604
2018.05.14,00:00,11893,11904,11872,11903,3251
2018.05.15,00:00,11904,11971,11897,11952,3855
2018.05.16,00:00,11951,11970,11939,11951,4161
2018.05.17,00:00,11951,11967,11922,11956,3963
2018.05.18,00:00,11955,11983,11947,11968,3396
2018.05.21,00:00,11968,12000,11955,11958,3410
2018.05.22,00:00,11957,11968,11937,11958,3488
2018.05.23,00:00,11958,11997,11952,11978,4139
2018.05.24,00:00,11978,11979,11941,11951,4083
2018.05.25,00:00,11950,11991,11947,11987,3779
2018.05.28,00:00,11979,11993,11959,11990,3207
2018.05.29,00:00,11989,12021,11981,12013,4347
2018.05.30,00:00,12014,12021,11969,11971,4517
2018.05.31,00:00,11969,11976,11947,11963,4358
2018.06.01,00:00,11962,12001,11960,11973,4096
2018.06.04,00:00,11972,11976,11926,11957,3348
2018.06.05,00:00,11957,11976,11939,11948,3402
2018.06.06,00:00,11948,11950,11915,11929,3467
2018.06.07,00:00,11928,11933,11905,11924,3661
2018.06.08,00:00,11923,11954,11923,11937,3616
2018.06.11,00:00,11931,11952,11922,11943,3074
2018.06.12,00:00,11944,11974,11936,11967,3710
2018.06.13,00:00,11966,11998,11949,11956,3353
2018.06.14,00:00,11956,12047,11936,12045,3879
2018.06.15,00:00,12044,12067,12030,12045,3961
2018.06.18,00:00,12049,12059,12040,12050,2933
2018.06.19,00:00,12049,12089,12032,12068,3960
2018.06.20,00:00,12067,12084,12062,12081,3496
2018.06.21,00:00,12081,12109,12041,12055,4034
2018.06.22,00:00,12055,12056,12020,12027,3171
2018.06.25,00:00,12023,12035,12010,12018,3376
2018.06.26,00:00,12018,12058,12009,12046,3667
2018.06.27,00:00,12046,12106,12039,12099,3920
2018.06.28,00:00,12099,12115,12089,12103,4054
2018.06.29,00:00,12102,12111,12048,12052,4172
2018.07.02,00:00,12051,12108,12048,12090,3577
2018.07.03,00:00,12089,12102,12055,12061,3362
2018.07.04,00:00,12060,12069,12042,12054,3337
2018.07.05,00:00,12053,12062,12032,12051,3438
2018.07.06,00:00,12050,12060,12014,12020,3326
2018.07.09,00:00,12010,12032,11986,12018,3515
2018.07.10,00:00,12017,12052,12015,12021,3175
2018.07.11,00:00,12019,12088,12019,12085,4221
2018.07.12,00:00,12084,12101,12069,12083,3592
2018.07.13,00:00,12083,12124,12069,12070,3506
2018.07.16,00:00,12067,12076,12049,12064,3013
2018.07.17,00:00,12064,12121,12052,12110,3514
2018.07.18,00:00,12109,12150,12108,12119,3445
2018.07.19,00:00,12118,12172,12104,12131,4074
2018.07.20,00:00,12131,12145,12058,12065,4223
2018.07.23,00:00,12061,12092,12042,12083,3714
2018.07.24,00:00,12082,12100,12053,12066,3718
2018.07.25,00:00,12066,12078,12032,12038,3764
2018.07.26,00:00,12038,12093,12028,12090,3605
2018.07.27,00:00,12091,12100,12072,12078,3116
2018.07.30,00:00,12074,12087,12058,12065,2686
2018.07.31,00:00,12064,12084,12053,12076,3419
2018.08.01,00:00,12077,12094,12075,12086,3369
2018.08.02,00:00,12085,12128,12082,12127,3167
2018.08.03,00:00,12128,12144,12102,12118,3308
2018.08.06,00:00,12115,12145,12114,12134,2643
2018.08.07,00:00,12133,12136,12102,12118,2879
2018.08.08,00:00,12117,12142,12103,12115,2864
2018.08.09,00:00,12115,12157,12105,12156,3070
2018.08.10,00:00,12156,12211,12149,12203,4577
2018.08.13,00:00,12209,12217,12196,12205,4144
2018.08.14,00:00,12204,12251,12200,12240,3510
2018.08.15,00:00,12241,12261,12233,12238,3703
2018.08.16,00:00,12238,12242,12204,12226,3930
2018.08.17,00:00,12225,12233,12189,12189,3386
2018.08.20,00:00,12191,12208,12159,12161,2888
2018.08.21,00:00,12160,12162,12113,12123,3593
2018.08.22,00:00,12122,12143,12112,12126,3409
2018.08.23,00:00,12126,12195,12125,12189,3429
2018.08.24,00:00,12189,12196,12135,12150,3530
2018.08.27,00:00,12150,12159,12117,12123,3234
2018.08.28,00:00,12123,12140,12104,12128,3230
2018.08.29,00:00,12127,12153,12115,12115,3715
2018.08.30,00:00,12115,12139,12113,12124,3609
2018.08.31,00:00,12124,12172,12117,12164,3827
2018.09.03,00:00,12174,12179,12160,12169,2881
2018.09.04,00:00,12170,12212,12169,12195,3475
2018.09.05,00:00,12195,12215,12168,12175,3723
2018.09.06,00:00,12175,12183,12150,12158,3777
2018.09.07,00:00,12158,12204,12150,12201,4089
2018.09.10,00:00,12201,12209,12164,12175,3151
2018.09.11,00:00,12174,12199,12160,12179,3385
2018.09.12,00:00,12178,12197,12146,12155,4636
2018.09.13,00:00,12154,12161,12121,12139,11439
2018.09.14,00:00,12138,12172,12121,12169,7140
2018.09.17,00:00,12166,12170,12129,12133,9071
2018.09.18,00:00,12133,12147,12120,12137,12268
2018.09.19,00:00,12136,12141,12111,12124,11492
2018.09.20,00:00,12124,12129,12071,12081,6478
2018.09.21,00:00,12080,12133,12079,12118,3970
2018.09.24,00:00,12122,12135,12097,12125,9288
2018.09.25,00:00,12125,12136,12108,12115,10308
2018.09.26,00:00,12114,12130,12085,12116,12592
2018.09.27,00:00,12116,12174,12111,12172,12119
2018.09.28,00:00,12172,12196,12167,12190,10331
2018.10.01,00:00,12181,12202,12175,12194,9823
2018.10.02,00:00,12194,12235,12190,12213,11475
2018.10.03,00:00,12214,12274,12203,12268,13402
2018.10.04,00:00,12267,12277,12229,12244,13442
2018.10.05,00:00,12244,12257,12222,12232,13803
2018.10.08,00:00,12228,12252,12221,12227,10703
2018.10.09,00:00,12227,12252,12206,12209,13704
2018.10.10,00:00,12209,12218,12183,12196,13272
2018.10.11,00:00,12195,12197,12154,12157,18609
2018.10.12,00:00,12156,12182,12153,12180,14384
2018.10.15,00:00,12192,12193,12154,12165,12739
2018.10.16,00:00,12165,12177,12145,12165,12057
2018.10.17,00:00,12165,12207,12163,12205,12578
2018.10.18,00:00,12204,12226,12186,12225,14020
2018.10.19,00:00,12224,12232,12193,12206,12877
2018.10.22,00:00,12204,12248,12198,12244,6924
2018.10.23,00:00,12244,12255,12224,12234,7387
2018.10.24,00:00,12233,12276,12229,12268,7714
2018.10.25,00:00,12268,12289,12250,12279,7915
2018.10.26,00:00,12279,12299,12254,12262,7389
2018.10.29,00:00,12261,12290,12255,12289,7315
2018.10.30,00:00,12289,12309,12279,12307,7222
2018.10.31,00:00,12307,12320,12291,12310,7447
2018.11.01,00:00,12309,12311,12212,12218,8083
2018.11.02,00:00,12217,12246,12193,12237,8245
2018.11.05,00:00,12228,12247,12213,12218,6664
2018.11.06,00:00,12217,12222,12197,12199,6357
2018.11.07,00:00,12198,12223,12157,12189,9864
2018.11.08,00:00,12188,12231,12180,12225,7849
2018.11.09,00:00,12225,12253,12219,12249,7517
2018.11.12,00:00,12260,12305,12255,12303,7653
2018.11.13,00:00,12303,12305,12248,12257,9001
2018.11.14,00:00,12257,12286,12220,12244,10434
2018.11.15,00:00,12243,12283,12219,12265,10446
2018.11.16,00:00,12266,12269,12210,12215,8174
2018.11.19,00:00,12217,12228,12201,12208,7288
2018.11.20,00:00,12208,12262,12199,12258,8220
2018.11.21,00:00,12258,12263,12233,12250,7432
2018.11.22,00:00,12250,12254,12216,12230,5980
2018.11.23,00:00,12229,12263,12226,12257,6720
2018.11.26,00:00,12254,12276,12239,12273,6808
2018.11.27,00:00,12273,12306,12264,12293,7577
2018.11.28,00:00,12292,12301,12230,12245,7872
2018.11.29,00:00,12245,12255,12225,12239,7882
2018.11.30,00:00,12239,12273,12235,12263,6688
2018.12.03,00:00,12237,12257,12221,12250,7164
2018.12.04,00:00,12249,12262,12197,12244,8877
2018.12.05,00:00,12243,12276,12239,12265,6320
2018.12.06,00:00,12265,12284,12237,12250,9699
2018.12.07,00:00,12249,12270,12242,12263,8574
2018.12.10,00:00,12270,12316,12240,12311,9150
2018.12.11,00:00,12310,12334,12283,12327,8778
2018.12.12,00:00,12326,12332,12276,12291,8491
2018.12.13,00:00,12290,12305,12273,12290,7502
2018.12.14,00:00,12289,12347,12288,12324,7457
2018.12.17,00:00,12318,12326,12294,12299,6761
2018.12.18,00:00,12298,12301,12261,12287,7501
2018.12.19,00:00,12287,12313,12260,12306,8856
2018.12.20,00:00,12307,12307,12245,12265,9565
2018.12.21,00:00,12266,12308,12252,12301,8427
2018.12.24,00:00,12292,12299,12252,12260,6295
2018.12.26,00:00,12270,12305,12264,12299,3838
2018.12.27,00:00,12298,12299,12274,12284,9054
2018.12.28,00:00,12284,12286,12249,12263,7521
2018.12.31,00:00,12261,12265,12229,12243,5620
2019.01.02,00:00,12232,12298,12219,12283,7134
2019.01.03,00:00,12282,12309,12239,12243,11643
2019.01.04,00:00,12243,12262,12208,12216,9599
2019.01.07,00:00,12214,12217,12185,12188,7416
2019.01.08,00:00,12188,12216,12185,12207,7697
2019.01.09,00:00,12207,12210,12150,12160,8965
2019.01.10,00:00,12160,12181,12144,12175,8449
2019.01.11,00:00,12174,12179,12137,12163,7933
2019.01.14,00:00,12160,12169,12142,12154,6874
2019.01.15,00:00,12153,12210,12142,12174,8993
2019.01.16,00:00,12173,12194,12166,12189,7925
2019.01.17,00:00,12188,12199,12158,12170,7501
2019.01.18,00:00,12170,12211,12166,12208,7111
2019.01.21,00:00,12205,12217,12197,12204,5195
2019.01.22,00:00,12204,12218,12189,12199,6225
2019.01.23,00:00,12198,12204,12172,12177,6604
2019.01.24,00:00,12176,12218,12165,12202,7750
2019.01.25,00:00,12203,12206,12134,12142,7994
2019.01.28,00:00,12143,12151,12128,12142,6204
2019.01.29,00:00,12142,12163,12135,12160,7639
2019.01.30,00:00,12159,12163,12097,12115,8120
2019.01.31,00:00,12114,12120,12090,12112,7678
2019.02.01,00:00,12111,12136,12111,12134,6958
2019.02.04,00:00,12136,12163,12131,12155,5819
2019.02.05,00:00,12155,12179,12146,12174,5756
2019.02.06,00:00,12174,12219,12168,12217,6223
2019.02.07,00:00,12218,12233,12204,12216,6811
2019.02.08,00:00,12215,12231,12212,12224,6005
2019.02.11,00:00,12222,12268,12220,12262,5969
2019.02.12,00:00,12262,12271,12235,12241,5698
2019.02.13,00:00,12241,12272,12226,12271,6431
2019.02.14,00:00,12270,12279,12251,12259,7347
2019.02.15,00:00,12258,12276,12231,12237,6603
2019.02.18,00:00,12233,12237,12219,12231,5448
2019.02.19,00:00,12231,12252,12190,12197,6212
2019.02.20,00:00,12196,12216,12181,12203,6997
2019.02.21,00:00,12203,12230,12190,12220,7686
2019.02.22,00:00,12220,12235,12196,12209,6578
2019.02.25,00:00,12201,12208,12187,12195,6505
2019.02.26,00:00,12194,12194,12139,12151,7205
2019.02.27,00:00,12150,12170,12139,12164,6874
2019.02.28,00:00,12162,12192,12150,12189,7093
2019.03.01,00:00,12188,12222,12177,12211,6781
2019.03.04,00:00,12192,12228,12191,12214,5791
2019.03.05,00:00,12213,12249,12213,12225,6526
2019.03.06,00:00,12224,12249,12223,12237,6177
2019.03.07,00:00,12236,12281,12230,12273,6579
2019.03.08,00:00,12272,12275,12242,12262,6944
2019.03.11,00:00,12268,12275,12233,12233,6126
2019.03.12,00:00,12233,12257,12206,12237,8036
2019.03.13,00:00,12238,12245,12172,12181,6476
2019.03.14,00:00,12180,12226,12179,12217,7362
2019.03.15,00:00,12217,12221,12191,12197,5862
2019.03.18,00:00,12194,12212,12184,12194,5593
2019.03.19,00:00,12194,12199,12179,12193,5693
2019.03.20,00:00,12192,12212,12151,12174,7067
2019.03.21,00:00,12174,12227,12153,12199,8021
2019.03.22,00:00,12198,12219,12185,12190,8278
2019.03.25,00:00,12188,12198,12174,12181,6929
2019.03.26,00:00,12181,12197,12174,12195,6980
2019.03.27,00:00,12195,12215,12188,12212,8339
2019.03.28,00:00,12212,12249,12197,12242,8177
2019.03.29,00:00,12242,12256,12223,12244,8027
2019.04.01,00:00,12236,12248,12217,12239,6187
2019.04.02,00:00,12239,12271,12237,12244,6557
2019.04.03,00:00,12243,12251,12217,12228,6315
2019.04.04,00:00,12227,12249,12218,12246,5522
2019.04.05,00:00,12246,12267,12235,12256,5185
2019.04.08,00:00,12255,12259,12231,12233,4457
2019.04.09,00:00,12233,12239,12214,12231,5146
2019.04.10,00:00,12230,12237,12201,12209,5525
2019.04.11,00:00,12208,12244,12207,12240,5275
2019.04.12,00:00,12240,12244,12206,12224,5286
2019.04.15,00:00,12218,12224,12212,12218,4384
2019.04.16,00:00,12218,12233,12217,12230,5441
2019.04.17,00:00,12229,12238,12214,12228,5206
2019.04.18,00:00,12226,12261,12221,12254,5498
2019.04.19,00:00,12253,12256,12247,12249,3355
2019.04.22,00:00,12250,12258,12247,12254,2465
2019.04.23,00:00,12253,12288,12252,12273,4538
2019.04.24,00:00,12272,12330,12272,12318,5923
2019.04.25,00:00,12317,12333,12305,12315,5682
2019.04.26,00:00,12314,12326,12287,12302,5890
2019.04.29,00:00,12300,12309,12289,12289,4203
2019.04.30,00:00,12289,12296,12259,12266,5465
2019.05.01,00:00,12265,12283,12240,12274,5003
2019.05.02,00:00,12273,12292,12265,12287,5497
2019.05.03,00:00,12286,12307,12247,12247,5343
2019.05.06,00:00,12258,12273,12249,12262,6191
2019.05.07,00:00,12262,12270,12240,12254,6385
2019.05.08,00:00,12253,12272,12243,12268,6665
2019.05.09,00:00,12267,12275,12248,12257,7420
2019.05.10,00:00,12257,12259,12236,12257,7277
2019.05.13,00:00,12253,12268,12236,12268,5721
2019.05.14,00:00,12267,12287,12260,12285,4904
2019.05.15,00:00,12284,12302,12281,12299,5657
2019.05.16,00:00,12298,12327,12293,12323,5105
2019.05.17,00:00,12323,12350,12320,12349,5514
2019.05.20,00:00,12337,12343,12328,12337,4679
2019.05.21,00:00,12337,12361,12330,12354,5510
2019.05.22,00:00,12354,12366,12352,12360,4730
2019.05.23,00:00,12359,12375,12334,12339,5884
2019.05.24,00:00,12339,12346,12311,12314,5229
2019.05.27,00:00,12310,12330,12309,12328,2834
2019.05.28,00:00,12327,12337,12320,12334,5147
2019.05.29,00:00,12333,12353,12326,12349,5489
2019.05.30,00:00,12350,12367,12343,12354,4494
2019.05.31,00:00,12354,12355,12312,12316,6887
2019.06.03,00:00,12319,12319,12273,12282,6408
2019.06.04,00:00,12282,12289,12262,12272,7109
2019.06.05,00:00,12272,12293,12247,12291,7204
2019.06.06,00:00,12291,12292,12253,12275,7309
2019.06.07,00:00,12276,12285,12235,12250,6534
2019.06.10,00:00,12254,12288,12253,12276,5318
2019.06.11,00:00,12275,12286,12263,12267,5679
2019.06.12,00:00,12268,12291,12257,12289,6161
2019.06.13,00:00,12289,12299,12282,12294,5330
2019.06.14,00:00,12293,12338,12291,12334,5904
2019.06.17,00:00,12332,12349,12324,12345,4326
2019.06.18,00:00,12346,12355,12330,12339,5370
2019.06.19,00:00,12339,12342,12294,12312,3492
2019.06.20,00:00,12312,12312,12262,12265,4164
2019.06.21,00:00,12265,12282,12241,12244,3481
2019.06.24,00:00,12243,12245,12227,12229,2849
2019.06.25,00:00,12228,12257,12216,12242,3840
2019.06.26,00:00,12242,12254,12238,12247,3327
2019.06.27,00:00,12246,12260,12238,12244,2846
2019.06.28,00:00,12243,12246,12226,12239,2754
2019.07.01,00:00,12241,12291,12240,12287,2916
2019.07.02,00:00,12286,12290,12268,12278,2605
2019.07.03,00:00,12277,12283,12258,12271,2602
2019.07.04,00:00,12272,12275,12260,12271,1579
2019.07.05,00:00,12271,12331,12269,12313,2565
2019.07.08,00:00,12312,12328,12305,12323,1935
2019.07.09,00:00,12322,12350,12320,12345,2067
2019.07.10,00:00,12345,12353,12309,12316,2999
2019.07.11,00:00,12315,12316,12286,12309,3093
2019.07.12,00:00,12308,12314,12274,12276,2558
2019.07.15,00:00,12275,12290,12272,12284,1790
2019.07.16,00:00,12284,12328,12281,12323,2468
2019.07.17,00:00,12322,12331,12306,12312,2418
2019.07.18,00:00,12311,12313,12253,12256,3200
2019.07.19,00:00,12254,12302,12251,12289,2919
2019.07.22,00:00,12292,12302,12286,12301,2391
2019.07.23,00:00,12300,12334,12299,12330,2449
2019.07.24,00:00,12329,12340,12318,12332,2344
2019.07.25,00:00,12331,12360,12321,12348,3027
2019.07.26,00:00,12347,12380,12347,12375,2108
2019.07.29,00:00,12376,12408,12368,12402,1935
2019.07.30,00:00,12402,12421,12400,12415,2757
2019.07.31,00:00,12415,12450,12397,12437,3927
2019.08.01,00:00,12437,12468,12411,12425,4399
2019.08.02,00:00,12426,12435,12402,12405,4797
2019.08.05,00:00,12402,12411,12378,12389,4529
2019.08.06,00:00,12388,12404,12368,12393,4463
2019.08.07,00:00,12392,12407,12368,12394,5062
2019.08.08,00:00,12394,12396,12368,12385,3921
2019.08.09,00:00,12385,12396,12374,12396,3719
2019.08.12,00:00,12389,12398,12380,12387,3016
2019.08.13,00:00,12386,12415,12376,12412,4308
2019.08.14,00:00,12412,12420,12402,12415,3809
2019.08.15,00:00,12416,12420,12395,12413,4297
2019.08.16,00:00,12412,12418,12403,12412,3215
2019.08.19,00:00,12407,12426,12404,12425,2579
2019.08.20,00:00,12425,12427,12402,12403,2740
2019.08.21,00:00,12402,12423,12402,12419,2622
2019.08.22,00:00,12418,12424,12393,12402,3093
2019.08.23,00:00,12401,12421,12364,12366,4014
2019.08.26,00:00,12364,12399,12359,12393,4710
2019.08.27,00:00,12392,12395,12378,12383,3044
2019.08.28,00:00,12383,12412,12383,12409,3046
2019.08.29,00:00,12410,12432,12402,12427,2981
2019.08.30,00:00,12428,12452,12413,12434,3073
2019.09.02,00:00,12436,12468,12432,12458,2513
2019.09.03,00:00,12457,12482,12436,12439,3709
2019.09.04,00:00,12435,12442,12399,12399,3345
2019.09.05,00:00,12400,12409,12378,12393,3566
2019.09.06,00:00,12393,12400,12375,12393,3195
2019.09.09,00:00,12395,12401,12369,12382,2769
2019.09.10,00:00,12383,12392,12378,12387,2827
2019.09.11,00:00,12388,12408,12383,12401,2601
2019.09.12,00:00,12402,12421,12382,12395,3919
2019.09.13,00:00,12395,12401,12361,12362,3021
2019.09.16,00:00,12357,12399,12354,12392,3013
2019.09.17,00:00,12392,12408,12364,12368,2847
2019.09.18,00:00,12368,12406,12366,12395,2977
2019.09.19,00:00,12395,12402,12371,12386,3291
2019.09.20,00:00,12385,12406,12366,12398,2828
2019.09.23,00:00,12398,12415,12392,12405,2618
2019.09.24,00:00,12406,12411,12373,12375,3060
2019.09.25,00:00,12374,12441,12374,12437,2961
2019.09.26,00:00,12438,12453,12421,12447,2846
2019.09.27,00:00,12448,12458,12438,12447,2900
2019.09.30,00:00,12447,12466,12443,12460,2571
2019.10.01,00:00,12461,12502,12451,12457,3334
2019.10.02,00:00,12458,12481,12439,12443,3106
2019.10.03,00:00,12443,12454,12399,12423,3290
2019.10.04,00:00,12423,12433,12402,12415,2932
2019.10.07,00:00,12416,12439,12410,12438,2554
2019.10.08,00:00,12437,12460,12429,12450,3005
2019.10.09,00:00,12450,12460,12432,12457,2687
2019.10.10,00:00,12457,12457,12403,12412,3825
2019.10.11,00:00,12412,12415,12360,12374,4446
2019.10.14,00:00,12376,12403,12372,12386,3110
2019.10.15,00:00,12385,12399,12360,12369,4218
2019.10.16,00:00,12369,12390,12341,12352,4226
2019.10.17,00:00,12352,12360,12300,12314,4178
2019.10.18,00:00,12314,12321,12283,12284,3351
2019.10.21,00:00,12287,12303,12271,12288,2899
2019.10.22,00:00,12287,12311,12279,12307,3339
2019.10.23,00:00,12307,12317,12299,12303,2849
2019.10.24,00:00,12302,12339,12297,12326,2784
2019.10.25,00:00,12325,12339,12318,12334,2249
2019.10.28,00:00,12337,12341,12323,12326,2156
2019.10.29,00:00,12325,12336,12307,12315,2459
2019.10.30,00:00,12315,12335,12291,12292,2899
2019.10.31,00:00,12292,12294,12264,12274,3201
2019.11.01,00:00,12273,12282,12259,12269,2987
2019.11.04,00:00,12270,12304,12266,12299,2274
2019.11.05,00:00,12299,12324,12290,12317,2950
2019.11.06,00:00,12317,12326,12306,12322,2314
2019.11.07,00:00,12323,12342,12312,12332,3167
2019.11.08,00:00,12332,12357,12331,12354,2412
2019.11.11,00:00,12348,12353,12327,12338,1963
2019.11.12,00:00,12338,12354,12335,12346,2465
2019.11.13,00:00,12345,12352,12338,12343,2555
2019.11.14,00:00,12343,12361,12337,12340,2523
2019.11.15,00:00,12341,12349,12328,12330,1989
2019.11.18,00:00,12327,12329,12307,12318,1943
2019.11.19,00:00,12319,12324,12311,12315,2212
2019.11.20,00:00,12315,12331,12313,12324,2492
2019.11.21,00:00,12323,12338,12309,12333,2568
2019.11.22,00:00,12332,12355,12322,12353,2232
2019.11.25,00:00,12347,12358,12344,12350,2140
2019.11.26,00:00,12349,12364,12348,12354,2345
2019.11.27,00:00,12353,12368,12352,12360,1979
2019.11.28,00:00,12360,12365,12353,12361,1998
2019.11.29,00:00,12360,12374,12353,12353,2041
2019.12.02,00:00,12358,12363,12318,12322,2171
2019.12.03,00:00,12322,12328,12294,12300,2219
2019.12.04,00:00,12300,12309,12275,12287,2420
2019.12.05,00:00,12287,12290,12272,12275,2046
2019.12.06,00:00,12275,12297,12270,12282,2270
2019.12.09,00:00,12285,12286,12275,12283,1782
2019.12.10,00:00,12283,12287,12271,12283,2192
2019.12.11,00:00,12283,12292,12241,12251,2838
2019.12.12,00:00,12250,12288,12240,12258,3370
2019.12.13,00:00,12259,12259,12187,12245,5304
2019.12.16,00:00,12236,12246,12226,12240,2480
2019.12.17,00:00,12239,12287,12237,12279,3144
2019.12.18,00:00,12279,12300,12277,12295,2652
2019.12.19,00:00,12295,12301,12276,12293,2815
2019.12.20,00:00,12292,12306,12284,12301,2138
2019.12.23,00:00,12299,12313,12288,12303,2209
2019.12.24,00:00,12303,12309,12294,12299,1800
2019.12.26,00:00,12294,12302,12285,12289,837
2019.12.27,00:00,12288,12289,12243,12249,2346
2019.12.30,00:00,12247,12250,12216,12228,2455
2019.12.31,00:00,12227,12228,12181,12191,2108
2020.01.02,00:00,12204,12231,12202,12223,1995
2020.01.03,00:00,12222,12251,12218,12239,3205
2020.01.06,00:00,12235,12242,12213,12223,2804
2020.01.07,00:00,12222,12267,12221,12257,2931
2020.01.08,00:00,12256,12284,12247,12283,3626
2020.01.09,00:00,12282,12307,12276,12296,2541
2020.01.10,00:00,12297,12300,12278,12284,2460
2020.01.13,00:00,12289,12307,12284,12300,2177
2020.01.14,00:00,12300,12312,12293,12297,2424
2020.01.15,00:00,12296,12305,12284,12288,2256
2020.01.16,00:00,12288,12297,12274,12290,2365
2020.01.17,00:00,12290,12316,12282,12316,2247
2020.01.20,00:00,12314,12326,12312,12315,1511
2020.01.21,00:00,12315,12322,12297,12313,2342
2020.01.22,00:00,12312,12320,12294,12296,2370
2020.01.23,00:00,12295,12308,12282,12299,2537
2020.01.24,00:00,12299,12320,12293,12315,2573
2020.01.27,00:00,12307,12335,12307,12327,2617
2020.01.28,00:00,12327,12351,12326,12336,2374
2020.01.29,00:00,12335,12353,12333,12338,2454
2020.01.30,00:00,12339,12350,12326,12329,2860
2020.01.31,00:00,12328,12338,12296,12298,2625
2020.02.03,00:00,12305,12346,12301,12342,2838
2020.02.04,00:00,12343,12353,12333,12343,2496
2020.02.05,00:00,12343,12366,12332,12360,2666
2020.02.06,00:00,12359,12384,12358,12380,2562
2020.02.07,00:00,12379,12405,12379,12405,2574
2020.02.10,00:00,12402,12407,12390,12404,2263
2020.02.11,00:00,12403,12405,12382,12390,2288
2020.02.12,00:00,12390,12399,12379,12397,2241
2020.02.13,00:00,12396,12403,12377,12388,2637
2020.02.14,00:00,12389,12399,12383,12391,2143
2020.02.17,00:00,12388,12401,12384,12398,1597
2020.02.18,00:00,12397,12415,12396,12414,2511
2020.02.19,00:00,12415,12459,12409,12450,2443
2020.02.20,00:00,12450,12491,12441,12488,3189
2020.02.21,00:00,12487,12491,12445,12453,3019
2020.02.24,00:00,12461,12475,12434,12446,3676
2020.02.25,00:00,12446,12455,12414,12422,3675
2020.02.26,00:00,12421,12459,12421,12456,3804
2020.02.27,00:00,12455,12457,12412,12415,4449
2020.02.28,00:00,12416,12444,12394,12411,5858
2020.03.02,00:00,12411,12411,12371,12398,6349
2020.03.03,00:00,12398,12402,12332,12349,6328
2020.03.04,00:00,12349,12364,12342,12344,4634
2020.03.05,00:00,12345,12349,12287,12290,4047
2020.03.06,00:00,12289,12300,12227,12244,6631
2020.03.09,00:00,12216,12227,12129,12162,15762
2020.03.10,00:00,12158,12316,12152,12306,11321
2020.03.11,00:00,12308,12313,12261,12307,7904
2020.03.12,00:00,12308,12467,12272,12427,14104
2020.03.13,00:00,12427,12581,12408,12550,14858
2020.03.16,00:00,12559,12564,12474,12526,16498
2020.03.17,00:00,12536,12676,12525,12657,12107
2020.03.18,00:00,12656,12857,12622,12803,14171
2020.03.19,00:00,12821,12926,12776,12919,22258
2020.03.20,00:00,12918,12955,12756,12890,20527
2020.03.23,00:00,12887,12932,12836,12890,18757
2020.03.24,00:00,12891,12902,12781,12813,16287
2020.03.25,00:00,12813,12844,12750,12775,13914
2020.03.26,00:00,12774,12803,12632,12643,15518
2020.03.27,00:00,12649,12660,12518,12527,16678
2020.03.30,00:00,12533,12583,12517,12547,12180
2020.03.31,00:00,12553,12626,12549,12555,13042
2020.04.01,00:00,12551,12612,12549,12584,10247
2020.04.02,00:00,12583,12640,12567,12616,9002
2020.04.03,00:00,12616,12692,12614,12675,7663
2020.04.06,00:00,12672,12692,12650,12672,7172
2020.04.07,00:00,12672,12688,12591,12608,7541
2020.04.08,00:00,12610,12643,12581,12592,5836
2020.04.09,00:00,12592,12611,12520,12534,6002
2020.04.10,00:00,12538,12546,12521,12526,3968
2020.04.13,00:00,12528,12536,12493,12509,4554
2020.04.14,00:00,12509,12510,12445,12452,4752
2020.04.15,00:00,12451,12550,12449,12515,5057
2020.04.16,00:00,12514,12569,12514,12546,6001
2020.04.17,00:00,12545,12561,12506,12517,6368
2020.04.20,00:00,12515,12545,12510,12537,4652
2020.04.21,00:00,12536,12593,12535,12576,5381
2020.04.22,00:00,12576,12582,12541,12566,4285
2020.04.23,00:00,12567,12585,12530,12559,5535
2020.04.24,00:00,12559,12583,12539,12541,4449
2020.04.27,00:00,12536,12545,12495,12506,3892
2020.04.28,00:00,12505,12521,12459,12497,4359
2020.04.29,00:00,12496,12497,12457,12458,4199
2020.04.30,00:00,12457,12481,12415,12442,5480
2020.05.01,00:00,12445,12478,12444,12474,4326
2020.05.04,00:00,12472,12508,12472,12490,4247
2020.05.05,00:00,12489,12510,12472,12499,4147
2020.05.06,00:00,12499,12527,12490,12521,4012
2020.05.07,00:00,12521,12539,12488,12491,4476
2020.05.08,00:00,12490,12500,12459,12482,3737
